DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	129
DATA	2020-12-18T233000_smart3-00433.ghg	2020-12-19	00:00:00	354	0	18000	18000	-0.00601149	0	NaN	-0.494915	0	NaN	-3.11937	1	NaN	1.14808	1	NaN	-0.0700962	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.65424e-10	-5.39505e-13	NaN	NaN	18.113	426.013	426.606	0	0	59.0727	1.38938	1.39131	0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.18	286.054	101162	1.2314	1006.13	0.0235198	-0.00454223	0.00106449	140.527	1483.84	0.000864457	9.47051	1343.31	254.483	0.224168	1.03924	0.0869886	1.06669	-8.53304e-15	-9.1329e-15	1.06669	1.92527	178.769	77.8276	4.67766	NaN	0.0698702	0.0840568	60.528	0.0660851	0.158659	0.00571726	1	50.7361	22	46	94	175	374	1552	-0.00595788	1.009	-0.667218	1.01411	-3.0085	1.03419	1.16345	1.03419	-0.0676047	1.03419	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	7	11	0	13	19	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	20	0.0809093	0.0800512	0.00715305	0.00608667	0.0878999	158.369	NaN	NaN	-0.000538539	0.00116345	-0.0676047	NaN	NaN	280.127	102193	24.4382	412.794	1.34635	-19.2242	20.2931	160.439	0.394668	0.000219957	0.00022343	0.0000252102	0.0000273663	9999.99	9999.99	9999.99	055
DATA	2020-12-19T000000_smart3-00433.ghg	2020-12-19	00:30:00	354.0208	0	18000	18000	-0.0131795	0	NaN	-0.425479	0	NaN	-4.30185	1	NaN	0.311998	2	NaN	-0.0966773	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.91009e-12	5.60849e-14	NaN	NaN	18.0237	423.673	424.691	-0.1	0	102.003	2.39772	2.40349	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.373	286.156	101288	1.23202	1006.67	0.0235064	-0.00626469	0.00183809	242.74	1493.75	0.00149193	16.2504	1251.01	261.077	0.563478	1.3973	0.113661	1.51092	1.29148e-14	5.49836e-16	1.51092	2.39118	186.944	68.0377	4.31423	NaN	0.103429	0.0582655	228.618	0.0174964	0.098906	0.00331689	1	50.2584	22	44	87	154	309	1119	-0.0130805	1.00757	-0.667928	1.01177	-4.14661	1.03364	0.362352	1.03364	-0.0931885	1.03364	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800010019	800010119	899999999	899999999	89999	89999	89	89	9	3	0	6	7	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	20	0.0586032	0.0400999	0.0178278	0.00968998	0.030983	841.797	NaN	NaN	-0.000538548	0.000362352	-0.0931885	NaN	NaN	280.323	102186	24.45	411.076	2.3267	-12.8507	18.4331	182.434	0.345267	0.000215432	0.00022389	0.0000236753	0.0000264394	9999.99	9999.99	9999.99	239
DATA	2020-12-19T003000_smart3-00433.ghg	2020-12-19	01:00:00	354.0416	0	18000	18000	-0.0229367	0	NaN	-15.6568	1	NaN	-12.2019	1	NaN	-0.141474	0	NaN	-0.274148	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.22572e-10	-1.32561e-12	NaN	NaN	18.4215	432.936	434.972	-0.1	0	199.227	4.68217	4.70419	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.316	285.891	101288	1.2321	1007.9	0.0235017	-0.0177648	0.00359007	473.668	1468.02	0.00291378	32.2658	994.351	269.695	1.10726	1.22553	0.0581761	1.65267	2.05029e-14	-6.65377e-15	1.65267	2.81562	207.785	47.9025	2.0173	NaN	0.13644	0.125387	14.2674	0.280359	1.28315	0.0924056	1	38.6654	17	37	80	157	364	1829	-0.0226803	1.01131	-15.9972	1.02216	-11.009	1.06765	0.739427	1.06765	-0.247346	1.06765	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	2	12	1	0	9	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	16	18000	18000	18000	18000	NaN	20	0.115223	0.11397	0.0215804	0.305831	0.00810862	310.654	NaN	NaN	-0.012882	0.000739427	-0.247346	NaN	NaN	280.613	102154	24.4649	420.716	4.55008	-3.81104	16.7455	188.906	0.327299	0.000187898	0.000195321	0.0000212038	0.0000235416	9999.99	9999.99	9999.99	191
DATA	2020-12-19T010000_smart3-00433.ghg	2020-12-19	01:30:00	354.0624	0	18000	18000	-0.0255466	0	NaN	5.04641	1	NaN	27.2899	2	NaN	-0.066665	2	NaN	0.613133	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.56042e-10	-2.0424e-12	NaN	NaN	18.817	442.468	445.046	0	1	246.292	5.79139	5.82513	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.4	285.875	101263	1.23136	1008.5	0.0235144	0.039731	0.00443818	585.533	1466.45	0.00360431	39.9285	880.922	272.565	1.20763	1.0208	0.0329839	1.5816	-2.27256e-14	-8.29261e-15	1.5816	2.60041	215.194	40.2076	1.19497	NaN	0.144037	0.101565	-52.0792	-0.0768061	0.184919	-0.028213	1	37.9279	17	31	55	88	154	414	-0.0252598	1.01135	6.55315	1.01311	26.1575	1.0313	-0.586629	1.0313	0.58769	1.0313	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000119	899999999	899999999	89999	89999	89	89	5	9	1	0	10	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	16	0.110453	0.0680107	0.0246665	0.355991	0.0165155	905.769	NaN	NaN	0.00527705	-0.000586629	0.58769	NaN	NaN	280.85	102120	24.47	430.252	5.63149	-0.985858	15.3773	192.1	0.325093	0.000295471	0.000317288	0.0000319363	0.0000371284	9999.99	9999.99	9999.99	014
DATA	2020-12-19T013000_smart3-00433.ghg	2020-12-19	02:00:00	354.0833	0	18000	18000	-0.0199242	1	NaN	2.29037	1	NaN	0.952998	1	NaN	-0.918675	1	NaN	0.0214168	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.51507e-11	-6.72155e-13	NaN	NaN	18.4728	434.593	436.089	0	1	145.819	3.43055	3.44236	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.45	286.138	101230	1.23091	1007.23	0.0235262	0.00138781	0.00262765	346.989	1492.03	0.00213472	23.2562	1145.04	265.604	1.01348	0.959983	0.0568278	1.39712	-1.79479e-14	-4.60953e-15	1.39712	2.49308	211.93	43.4471	2.33115	NaN	0.127226	0.0907038	-79.0289	-0.0506144	2.40333	-0.0145203	1	38.1103	17	32	57	93	165	464	-0.0196817	1.01232	2.31484	1.01353	0.881567	1.0298	-1.01693	1.0298	0.0198115	1.0298	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800010019	899999999	899999999	89999	89999	89	89	2	11	1	0	5	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	20	0.125015	0.0382368	0.0181555	0.392827	0.00606931	277.329	NaN	NaN	0.0018671	-0.00101693	0.0198115	NaN	NaN	280.678	102109	24.47	422.169	3.33252	-7.93014	16.8428	184.088	0.340567	0.000227956	0.00024235	0.000025777	0.0000282137	9999.99	9999.99	9999.99	247
DATA	2020-12-19T020000_smart3-00433.ghg	2020-12-19	02:30:00	354.1041	0	18000	18000	-0.0112076	1	NaN	0.293345	2	NaN	0.203318	2	NaN	0.0833871	2	NaN	0.00456968	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.55011e-11	-1.24117e-13	NaN	NaN	18.3319	431.271	432.178	0	1	89.2244	2.09906	2.10348	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.444	286.253	101230	1.23104	1006.51	0.0235257	0.000296115	0.00160782	212.403	1503.28	0.00130607	14.1292	1290.88	259.431	0.774743	0.668895	0.0235761	1.02382	9.10688e-16	-1.39107e-15	1.02382	1.67595	214.842	40.8066	1.3195	NaN	0.095416	0.0453072	-260.228	-0.0153711	1.44279	-0.00248123	1	36.0275	16	31	57	97	181	565	-0.0110374	1.01542	0.300724	1.01519	0.194231	1.02768	0.0644709	1.02768	0.00436544	1.02768	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	5	0	1	5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	20	0.0534528	0.0269402	0.0102215	0.0559056	0.00204481	139.207	NaN	NaN	0.000242704	0.0000644709	0.00436544	NaN	NaN	280.333	102096	24.47	418.49	2.03692	-14.1248	18.7431	164.494	0.385224	0.000166088	0.000172259	0.0000190977	0.0000207393	9999.99	9999.99	9999.99	061
DATA	2020-12-19T023000_smart3-00433.ghg	2020-12-19	03:00:00	354.1249	0	18000	18000	-0.0110818	0	NaN	1.76404	0	NaN	4.07219	1	NaN	1.43634	2	NaN	0.0915189	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.55181e-12	-3.29869e-14	NaN	NaN	18.3594	431.809	432.529	-0.2	0	70.8176	1.66562	1.6684	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.337	286.186	101217	1.23137	1006.28	0.0235198	0.00593042	0.00127613	168.545	1496.74	0.00103635	11.2609	1328.19	256.633	0.990479	0.561187	-0.0177863	1.13855	3.15496e-15	-4.65801e-16	1.13855	2.12114	226.588	29.5351	-0.895104	NaN	0.0948659	0.0690616	-42.5229	-0.094067	0.433192	-0.0150069	1	42.4732	19	35	61	96	166	436	-0.0109261	1.01425	1.97423	1.01453	3.93882	1.02816	1.26975	1.02816	0.0885214	1.02816	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001119	899999999	899999999	89999	89999	89	89	14	3	1	3	3	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	21	0.0929029	0.0321228	0.0130976	0.00487939	0.0136006	76.2598	NaN	NaN	0.00159327	0.00126975	0.0885214	NaN	NaN	280.41	102084	24.47	419.28	1.6173	-16.897	20.8504	169.211	0.367644	0.000253435	0.000269264	0.0000269747	0.0000307197	9999.99	9999.99	9999.99	232
DATA	2020-12-19T030000_smart3-00433.ghg	2020-12-19	03:30:00	354.1458	0	18000	18000	-0.0163082	1	NaN	2.03511	1	NaN	0.470113	1	NaN	-0.219225	1	NaN	0.0105665	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7014e-11	1.8005e-13	NaN	NaN	18.1974	428.129	428.709	0	1	57.4674	1.35203	1.35386	-0.2	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.424	286.301	101217	1.23103	1006.11	0.0235269	0.000684711	0.00103556	136.827	1508.02	0.000841219	9.07327	1371.19	254.17	0.976395	0.89128	0.0346843	1.32247	-2.7596e-14	3.13308e-15	1.32247	2.53768	212.919	42.3907	1.50286	NaN	0.115098	0.0643173	-65.8265	-0.0607658	4.32899	-0.014276	1	40.5275	18	33	60	96	170	469	-0.0161021	1.0128	2.03466	1.01376	0.441872	1.02926	-0.318855	1.02926	0.00993178	1.02926	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	6	15	0	5	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	36	18000	18000	18000	18000	NaN	26	0.0665987	0.0463083	0.0157275	0.00223488	0.0721525	292.968	NaN	NaN	0.00164277	-0.000318855	0.00993178	NaN	NaN	280.639	102059	24.4477	416.021	1.31364	-19.8146	23.0428	180.681	0.345035	0.00021678	0.000232757	0.0000234186	0.0000265807	9999.99	9999.99	9999.99	134
DATA	2020-12-19T033000_smart3-00433.ghg	2020-12-19	04:00:00	354.1666	0	18000	18000	-0.0157498	1	NaN	-15.9535	1	NaN	9.20188	2	NaN	2.715	1	NaN	0.206706	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.83576e-10	-4.98377e-13	NaN	NaN	17.7922	417.494	417.968	-0.1	0	48.3029	1.13342	1.13471	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	285.795	285.693	101262	1.23429	1005.98	0.023465	0.0133945	0.000870417	114.762	1449.11	0.000705196	7.91946	1334.35	252.134	0.938905	0.971627	0.0497093	1.35206	-1.72343e-14	-1.03178e-14	1.35206	2.27338	209.239	45.9812	2.10698	NaN	0.112961	0.0612697	7.94007	0.503774	-1.73373	0.113742	1	40.6995	18	39	85	168	395	2032	-0.0155287	1.01424	-15.0103	1.02816	8.62247	1.0772	3.18314	1.0772	0.19369	1.0772	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001119	899999999	899999999	89999	89999	89	89	7	18	0	6	5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	18000	0	0	101	0	18000	18000	0	31	18000	18000	18000	18000	NaN	22	0.0653471	0.0420934	0.0150989	0.357204	0.0267894	159.282	NaN	NaN	-0.0120887	0.00318314	0.19369	NaN	NaN	280.686	102041	24.44	406.898	1.10467	-21.6553	21.5773	177.734	0.351239	0.000279751	0.000299713	0.0000292156	0.0000346717	9999.99	9999.99	9999.99	139
