DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	air_t_mean	air_p_mean	vin_sf_mean	co2_mean	h2o_mean	dew_point_mean	co2_signal_strength_7500_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	ch4_tc_1_mean	ch4_tc_2_mean	ch4_tc_3_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm+1hour-1]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	129
DATA	2020-11-07T233000_smart3-00433.ghg	2020-11-08	00:00:00	313	0	18000	18000	-0.00468308	1	NaN	0.0881711	2	NaN	-9.57821	1	NaN	-8.75255	1	NaN	-0.216058	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.97792e-11	1.87748e-12	NaN	NaN	20.4547	488.551	493.594	0	1	427.752	10.2167	10.3221	0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.966	290.025	101283	1.21195	1011.01	0.0238845	-0.0140005	0.00770809	1031.69	1916.21	0.00636005	53.8401	884.523	280.585	0.243217	0.409218	0.0547533	0.479178	-2.50118e-14	4.38917e-15	0.479178	0.94445	201.373	59.2751	6.56124	NaN	0.0621617	0.0589327	-239.819	-0.0166793	-0.00920539	-0.00115761	1	22.4842	10	19	36	60	113	353	-0.00462176	1.01327	-0.477658	1.01598	-9.23036	1.02763	-8.41979	1.02763	-0.208211	1.02763	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	801000019	899999999	899999999	89999	89999	89	89	0	13	0	2	16	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	4822	18000	0	26	18000	18000	18000	18000	NaN	22	0.0756873	0.0403603	0.00181782	0.0340127	0.377986	213.217	NaN	NaN	-0.000389831	-0.00841979	-0.208211	NaN	NaN	283.863	102267	24.4374	472.045	9.87147	7.04684	20.0429	7.01287	0.264646	0.000497073	0.000509683	0.0000501276	0.0000579589	9999.99	9999.99	9999.99	167
DATA	2020-11-08T000000_smart3-00433.ghg	2020-11-08	00:30:00	313.0208	0	18000	18000	-0.00793084	1	NaN	-2.42646	2	NaN	-7.46406	1	NaN	0.504404	2	NaN	-0.16834	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.8158e-11	-1.70573e-12	NaN	NaN	21.6406	516.658	521.875	-0.1	0	418.715	9.9966	10.0975	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.769	289.849	101257	1.21248	1010.88	0.0238745	-0.0109084	0.00754525	1009.28	1894.89	0.00622298	53.2634	885.606	280.264	0.699135	0.883678	0.0866562	1.13013	-6.07561e-14	-4.07373e-15	1.13013	1.71283	204.179	51.6502	4.39766	NaN	0.0808765	0.0998815	19.1883	0.20846	0.325086	0.024478	1	46.2693	20	44	94	185	426	2104	-0.00784683	1.01071	-2.8104	1.01959	-6.9209	1.04941	0.704133	1.04941	-0.15609	1.04941	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	810101019	899999999	899999999	89999	89999	89	89	0	0	0	4	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	303	18000	0	36	18000	18000	18000	18000	NaN	20	0.160837	0.0375383	0.00138803	0.0894312	0.0911612	326.978	NaN	NaN	-0.00229293	0.000704133	-0.15609	NaN	NaN	283.722	102262	24.44	499.177	9.65871	6.72373	16.5578	6.99621	0.271678	0.000519082	0.000532423	0.0000511981	0.0000602651	9999.99	9999.99	9999.99	052
DATA	2020-11-08T003000_smart3-00433.ghg	2020-11-08	01:00:00	313.0416	0	18000	18000	-0.0135632	1	NaN	4.49634	2	NaN	-18.1951	1	NaN	-21.8277	2	NaN	-0.410159	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.52377e-11	4.27509e-13	NaN	NaN	22.4418	534.835	539.725	0	1	380.149	9.05974	9.14257	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	290.171	289.339	101228	1.2147	1010.36	0.0238321	-0.0265783	0.00685029	914.711	1834.44	0.00563947	49.8631	919.732	278.837	0.823006	1.28886	0.087859	1.53173	6.03466e-14	1.12458e-15	1.53173	1.92457	197.302	57.4395	3.28824	NaN	0.105668	0.0441586	-23.0866	-0.173261	-0.247119	-0.0346712	1	51.5806	23	41	71	110	183	447	-0.0134078	1.01159	3.37253	1.01321	-17.6978	1.03088	-21.2374	1.03088	-0.398948	1.03088	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	2	3	4	5	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	3407	18000	0	21	18000	18000	18000	18000	NaN	20	0.0269014	0.05844	0.00297582	0.120196	0.801332	211.387	NaN	NaN	0.00274796	-0.0212374	-0.398948	NaN	NaN	283.454	102247	24.44	517.242	8.76187	5.31529	16.4318	6.98997	0.276434	0.000370457	0.000396034	0.0000346949	0.0000436134	9999.99	9999.99	9999.99	105
DATA	2020-11-08T010000_smart3-00433.ghg	2020-11-08	01:30:00	313.0624	0	18000	18000	-0.0041917	1	NaN	-2.51589	1	NaN	-3.34578	1	NaN	2.44336	1	NaN	-0.0753507	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.42701e-11	-4.59873e-13	NaN	NaN	24.6393	584.998	589.627	0	0	330.637	7.85015	7.91226	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	289.08	288.361	101228	1.21938	1009.67	0.0237425	-0.00488272	0.00595808	792.89	1723.22	0.00488618	46.0122	930.326	276.792	0.742465	1.4532	0.0869988	1.6342	-8.38949e-15	-1.39087e-15	1.6342	2.2817	191.815	62.9367	3.05166	NaN	0.0586308	0.0480973	7.0465	0.567658	0.75196	0.0348536	1	147.433	65	147	330	682	1704	NaN	-0.00412391	1.01644	-2.61845	1.03312	-2.92467	1.09945	2.42116	1.09945	-0.0658668	1.09945	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	3	7	1	8	6	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	0	18000	0	31	18000	18000	18000	18000	NaN	20	0.0569791	0.0363448	0.00287067	0.160759	0.314411	223.725	NaN	NaN	-0.00212679	0.00242116	-0.0658668	NaN	NaN	282.575	102231	24.4359	566.212	7.59851	3.27723	17.8995	5.8192	0.324847	0.000352035	0.000372659	0.0000374612	0.000042701	9999.99	9999.99	9999.99	174
DATA	2020-11-08T013000_smart3-00433.ghg	2020-11-08	02:00:00	313.0833	0	18000	18000	0.00261765	0	NaN	-1.88726	1	NaN	-12.789	1	NaN	0.364068	2	NaN	-0.287984	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.13267e-12	-1.01008e-13	NaN	NaN	24.2717	576.203	580.356	0	0	301.455	7.15643	7.20801	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.88	288.225	101170	1.21957	1009.29	0.0237396	-0.0186614	0.00543221	722.567	1708.22	0.0044542	42.2995	985.651	275.481	0.836193	1.2427	0.0574679	1.49894	-8.55146e-15	-3.35067e-16	1.49894	2.2796	199.111	56.0641	2.1972	NaN	0.0463289	0.0325847	4.63216	0.863528	0.147569	0.0330944	1	209.91	93	211	476	992	2508	NaN	0.0025544	1.02476	-2.47039	1.05004	-11.062	1.14143	0.577149	1.14143	-0.249095	1.14143	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000119	899999999	899999999	89999	89999	89	89	4	6	1	2	3	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	0	18000	0	31	18000	18000	18000	18000	NaN	20	0.0448125	0.0157068	0.00465006	0.050279	0.15661	225.904	NaN	NaN	-0.00200697	0.000577149	-0.249095	NaN	NaN	282.18	102212	24.43	557.102	6.91922	1.95467	18.2879	6.59315	0.296272	0.000339383	0.000346467	0.0000385153	0.0000420573	9999.99	9999.99	9999.99	070
DATA	2020-11-08T020000_smart3-00433.ghg	2020-11-08	02:30:00	313.1041	0	18000	18000	0.00872072	1	NaN	-4.09156	1	NaN	12.3837	2	NaN	5.17402	1	NaN	0.27878	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.70944e-11	1.43696e-12	NaN	NaN	23.4306	555.859	560.47	0	0	346.763	8.2265	8.29474	0	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.686	287.934	101170	1.22031	1009.87	0.0237237	0.0180649	0.00624868	830.328	1676.4	0.00512055	49.5304	846.073	277.448	0.816174	1.28095	0.0744238	1.52069	-1.76106e-15	4.14392e-15	1.52069	2.28051	198.154	57.4962	2.80522	NaN	0.0845357	0.0532	12.9827	0.308103	-0.330399	0.0392745	1	69.3559	30	67	147	295	703	3746	0.00862893	1.01064	-3.30923	1.02043	11.7557	1.05988	4.99076	1.05988	0.264643	1.05988	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	801000019	899999999	899999999	89999	89999	89	89	2	6	1	12	4	7	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	1709	18000	0	31	18000	18000	18000	18000	NaN	20	0.0523769	0.0502352	0.00378799	0.0302915	0.0932167	1409.9	NaN	NaN	-0.00268528	0.00499076	0.264643	NaN	NaN	282.206	102203	24.4523	537.888	7.96101	3.87343	16.8186	7.09089	0.270158	0.000307061	0.000315442	0.0000340357	0.0000380987	9999.99	9999.99	9999.99	047
DATA	2020-11-08T023000_smart3-00433.ghg	2020-11-08	03:00:00	313.1249	0	18000	18000	0.00323768	1	NaN	-1.82895	1	NaN	-2.557	1	NaN	1.7644	1	NaN	-0.057554	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.64684e-11	6.07396e-13	NaN	NaN	23.2577	551.463	556.575	0	0	387.365	9.18483	9.26997	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.613	287.774	101199	1.2209	1010.39	0.023711	-0.0037295	0.00698032	927.032	1659.1	0.00571738	55.8754	732.073	279.03	0.830699	1.35266	0.0840236	1.58959	2.48988e-14	1.56802e-15	1.58959	2.15405	196.987	58.445	3.02998	NaN	0.0514965	0.0439467	6.56776	0.609035	0.715272	0.0287909	1	173.293	77	174	391	812	2046	NaN	0.00318326	1.0171	-1.90745	1.03445	-2.21886	1.10188	1.73874	1.10188	-0.049943	1.10188	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	801000019	899999999	899999999	89999	89999	89	89	6	8	2	5	3	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	1607	18000	0	31	18000	18000	18000	18000	NaN	19	0.0442513	0.0412315	0.0024107	0.0829928	0.163318	41.6912	NaN	NaN	-0.00154626	0.00173874	-0.049943	NaN	NaN	282.334	102200	24.4592	534.174	8.89698	5.5364	15.2488	7.38405	0.269914	0.000324092	0.000331855	0.0000358371	0.0000402308	9999.99	9999.99	9999.99	182
DATA	2020-11-08T030000_smart3-00433.ghg	2020-11-08	03:30:00	313.1458	0	18000	18000	-0.0126715	1	NaN	-4.4808	1	NaN	-2.44043	1	NaN	3.17942	1	NaN	-0.0549393	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.95672e-11	-3.04549e-13	NaN	NaN	22.9922	545.046	549.71	-0.1	0	357.856	8.48325	8.55583	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.721	287.945	101259	1.22122	1010.01	0.0237057	-0.00356007	0.00644857	856.924	1677.64	0.00528044	51.0792	820.714	277.899	1.08552	0.997332	0.0237704	1.47431	-9.34457e-15	-8.51036e-16	1.47431	2.34541	211.795	42.5756	0.923826	NaN	0.101863	0.092611	20.7549	0.192725	1.83607	0.035663	1	48.2814	21	46	98	192	440	2158	-0.0125488	1.00978	-4.53967	1.0183	-2.1079	1.05282	3.3238	1.05282	-0.0474533	1.05282	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800001019	899999999	899999999	89999	89999	89	89	0	11	2	11	3	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	0	18000	0	31	18000	18000	18000	18000	NaN	20	0.150011	0.0274681	0.00774289	0.0369092	0.0240007	73.5287	NaN	NaN	-0.00368048	0.0033238	-0.0474533	NaN	NaN	282.338	102200	24.45	528.088	8.21937	4.39833	15.7643	7.34586	0.270242	0.000318139	0.000328304	0.0000359655	0.0000397968	9999.99	9999.99	9999.99	191
DATA	2020-11-08T033000_smart3-00433.ghg	2020-11-08	04:00:00	313.1666	0	18000	18000	0.00621471	1	NaN	-5.34104	1	NaN	-8.23996	1	NaN	1.58905	1	NaN	-0.185493	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.19097e-11	1.03356e-12	NaN	NaN	22.935	543.508	547.787	-0.1	0	329.645	7.81183	7.87334	-0.1	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	288.624	287.91	101259	1.22168	1009.64	0.0236978	-0.0120199	0.00594019	789.271	1673.81	0.00486232	47.1543	884.535	276.727	0.776246	1.15461	0.0731991	1.39321	-1.66105e-14	3.13537e-15	1.39321	2.01421	199.702	56.0869	3.0117	NaN	0.0713234	0.0425661	5.97646	0.669293	0.648187	0.0607112	1	92.902	41	91	202	411	1002	5603	0.00610547	1.01789	-5.60603	1.03593	-7.23767	1.09918	1.851	1.09918	-0.16293	1.09918	NaN	NaN	NaN	NaN	800000009	800000019	800000009	800000009	800000019	800000019	899999999	899999999	89999	89999	89	89	12	3	0	3	7	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	18000	0	0	0	0	101	0	0	18000	0	31	18000	18000	18000	18000	NaN	20	0.0476401	0.03318	0.00431218	0.0340484	0.0245143	270.886	NaN	NaN	-0.00454496	0.001851	-0.16293	NaN	NaN	282.165	102179	24.4418	526.562	7.56839	3.21077	16.6716	6.92867	0.281692	0.000334979	0.000343699	0.0000372675	0.0000412218	9999.99	9999.99	9999.99	201
